seed,strategy,algo,learning_hits,learning_obs,deployment_hits,deployment_obs
520,active-semigreedy,tree,19,468,64,171
520,active-greedy,tree,64,372,0,126
520,active-prob,tree,30,468,0,160
521,random,glm,18,468,39,172
521,greedy,glm,64,468,7,126
521,prob,glm,26,468,32,164
521,prob-sq,glm,31,468,32,159
521,active,glm,22,468,37,168
521,active-interquartile,glm,18,468,39,172
521,active-semigreedy,glm,14,468,30,176
521,active-greedy,glm,60,396,6,130
521,active-prob,glm,17,468,39,173
521,random,tree,17,468,30,173
521,greedy,tree,24,468,2,166
521,prob,tree,31,468,28,159
521,prob-sq,tree,28,468,17,162
521,active,tree,10,468,30,180
521,active-interquartile,tree,19,468,0,171
521,active-semigreedy,tree,17,468,30,173
521,active-greedy,tree,24,400,0,166
521,active-prob,tree,26,468,29,164
522,random,glm,20,468,50,170
522,greedy,glm,91,468,9,99
522,prob,glm,25,468,51,165
522,prob-sq,glm,48,468,39,142
522,active,glm,30,468,48,160
522,active-interquartile,glm,22,468,49,168
522,active-semigreedy,glm,19,468,48,171
522,active-greedy,glm,80,377,10,110
522,active-prob,glm,19,468,52,171
522,random,tree,21,468,0,169
522,greedy,tree,34,468,0,156
522,prob,tree,40,468,0,150
522,prob-sq,tree,40,468,8,150
522,active,tree,13,468,32,177
522,active-interquartile,tree,18,468,48,172
522,active-semigreedy,tree,16,468,0,174
522,active-greedy,tree,37,389,4,153
522,active-prob,tree,31,468,41,159
523,random,glm,21,468,17,169
523,greedy,glm,55,468,9,135
523,prob,glm,18,468,17,172
523,prob-sq,glm,16,468,24,174
523,active,glm,13,468,27,177
523,active-interquartile,glm,23,468,22,167
523,active-semigreedy,glm,15,468,6,175
523,active-greedy,glm,57,466,5,133
523,active-prob,glm,22,468,20,168
523,random,tree,18,468,28,172
523,greedy,tree,37,468,0,153
523,prob,tree,32,468,32,158
523,prob-sq,tree,38,468,14,152
523,active,tree,13,468,0,177
523,active-interquartile,tree,19,468,35,171
523,active-semigreedy,tree,23,468,17,167
523,active-greedy,tree,27,436,2,163
523,active-prob,tree,30,468,24,160
524,random,glm,18,468,24,172
524,greedy,glm,53,468,6,137
524,prob,glm,15,468,30,175
524,prob-sq,glm,28,468,23,162
524,active,glm,15,468,28,175
524,active-interquartile,glm,20,468,24,170
524,active-semigreedy,glm,23,468,21,167
524,active-greedy,glm,52,468,8,138
524,active-prob,glm,17,468,21,173
524,random,tree,20,468,0,170
524,greedy,tree,10,468,9,180
524,prob,tree,19,468,6,171
524,prob-sq,tree,30,468,6,160
524,active,tree,16,468,17,174
524,active-interquartile,tree,21,468,0,169
524,active-semigreedy,tree,16,468,24,174
524,active-greedy,tree,10,468,0,180
524,active-prob,tree,22,468,6,168
525,random,glm,17,468,29,173
525,greedy,glm,57,468,9,133
525,prob,glm,21,468,26,169
525,prob-sq,glm,21,468,23,169
525,active,glm,19,468,11,171
525,active-interquartile,glm,19,468,29,171
525,active-semigreedy,glm,14,468,28,176
525,active-greedy,glm,50,468,12,140
525,active-prob,glm,18,468,30,172
525,random,tree,21,468,7,169
525,greedy,tree,13,468,0,177
525,prob,tree,26,468,9,164
525,prob-sq,tree,29,468,12,161
525,active,tree,12,468,0,178
525,active-interquartile,tree,19,468,0,171
525,active-semigreedy,tree,20,468,0,170
525,active-greedy,tree,14,468,4,176
525,active-prob,tree,26,468,3,164
526,random,glm,20,468,51,170
526,greedy,glm,85,468,4,105
526,prob,glm,34,468,44,156
526,prob-sq,glm,31,468,49,159
526,active,glm,22,468,41,168
526,active-interquartile,glm,19,468,40,171
526,active-semigreedy,glm,16,468,46,174
526,active-greedy,glm,82,451,5,108
526,active-prob,glm,14,468,52,176
526,random,tree,19,468,21,171
526,greedy,tree,38,468,0,152
526,prob,tree,29,468,26,161
526,prob-sq,tree,55,468,31,135
526,active,tree,11,468,0,179
526,active-interquartile,tree,20,468,0,170
526,active-semigreedy,tree,17,468,31,173
526,active-greedy,tree,22,468,6,168
526,active-prob,tree,20,468,22,170
527,random,glm,16,468,69,174
527,greedy,glm,111,468,9,79
527,prob,glm,44,468,59,146
527,prob-sq,glm,73,468,32,117
527,active,glm,29,468,70,161
527,active-interquartile,glm,24,468,70,166
527,active-semigreedy,glm,20,468,68,170
527,active-greedy,glm,97,372,10,93
527,active-prob,glm,22,468,69,168
527,random,tree,16,468,23,174
527,greedy,tree,42,468,0,148
527,prob,tree,47,468,42,143
527,prob-sq,tree,81,468,12,109
527,active,tree,19,468,20,171
527,active-interquartile,tree,15,468,0,175
527,active-semigreedy,tree,15,468,0,175
527,active-greedy,tree,46,392,0,144
527,active-prob,tree,30,468,45,160
528,random,glm,17,468,7,173
528,greedy,glm,49,468,5,141
528,prob,glm,22,468,16,168
528,prob-sq,glm,26,468,17,164
528,active,glm,19,468,27,171
528,active-interquartile,glm,18,468,23,172
528,active-semigreedy,glm,24,468,7,166
528,active-greedy,glm,49,468,5,141
528,active-prob,glm,18,468,6,172
528,random,tree,18,468,0,172
528,greedy,tree,37,468,8,153
528,prob,tree,38,468,36,152
528,prob-sq,tree,64,468,17,126
528,active,tree,23,468,27,167
528,active-interquartile,tree,20,468,44,170
528,active-semigreedy,tree,18,468,44,172
528,active-greedy,tree,34,380,0,156
528,active-prob,tree,33,468,31,157
529,random,glm,25,468,20,165
529,greedy,glm,52,468,8,138
529,prob,glm,16,468,17,174
529,prob-sq,glm,17,468,17,173
529,active,glm,21,468,1,169
529,active-interquartile,glm,24,468,21,166
529,active-semigreedy,glm,21,468,25,169
529,active-greedy,glm,51,468,11,139
529,active-prob,glm,21,468,24,169
529,random,tree,22,468,1,168
529,greedy,tree,12,468,6,178
529,prob,tree,21,468,4,169
529,prob-sq,tree,24,468,6,166
529,active,tree,22,468,2,168
529,active-interquartile,tree,17,468,27,173
529,active-semigreedy,tree,17,468,1,173
529,active-greedy,tree,11,461,9,179
529,active-prob,tree,20,468,11,170
530,random,glm,21,468,10,169
530,greedy,glm,24,468,3,166
530,prob,glm,15,468,3,175
530,prob-sq,glm,19,468,11,171
530,active,glm,20,468,6,170
530,active-interquartile,glm,17,468,6,173
530,active-semigreedy,glm,19,468,4,171
530,active-greedy,glm,30,468,2,160
530,active-prob,glm,22,468,10,168
530,random,tree,19,468,0,171
530,greedy,tree,11,468,3,179
530,prob,tree,17,468,6,173
530,prob-sq,tree,22,468,3,168
530,active,tree,12,468,0,178
530,active-interquartile,tree,19,468,6,171
530,active-semigreedy,tree,19,468,5,171
530,active-greedy,tree,10,468,0,180
530,active-prob,tree,22,468,7,168
531,random,glm,17,468,7,173
531,greedy,glm,23,468,10,167
531,prob,glm,23,468,5,167
531,prob-sq,glm,17,468,7,173
531,active,glm,20,468,7,170
531,active-interquartile,glm,21,468,10,169
531,active-semigreedy,glm,23,468,10,167
531,active-greedy,glm,20,468,12,170
531,active-prob,glm,27,468,9,163
531,random,tree,26,468,0,164
531,greedy,tree,14,468,0,176
531,prob,tree,34,468,26,156
531,prob-sq,tree,29,468,13,161
531,active,tree,13,468,0,177
531,active-interquartile,tree,17,468,8,173
531,active-semigreedy,tree,19,468,0,171
531,active-greedy,tree,11,468,0,179
531,active-prob,tree,25,468,6,165
532,random,glm,18,468,6,172
532,greedy,glm,40,468,6,150
532,prob,glm,19,468,13,171
532,prob-sq,glm,25,468,8,165
532,active,glm,22,468,5,168
532,active-interquartile,glm,20,468,6,170
532,active-semigreedy,glm,18,468,12,172
532,active-greedy,glm,41,468,4,149
532,active-prob,glm,19,468,11,171
532,random,tree,15,468,0,175
532,greedy,tree,18,468,1,172
532,prob,tree,29,468,19,161
532,prob-sq,tree,32,468,17,158
532,active,tree,14,468,0,176
532,active-interquartile,tree,17,468,0,173
532,active-semigreedy,tree,15,468,0,175
532,active-greedy,tree,16,448,0,174
532,active-prob,tree,25,468,28,165
533,random,glm,22,468,2,168
533,greedy,glm,28,468,9,162
533,prob,glm,17,468,1,173
533,prob-sq,glm,15,468,8,175
533,active,glm,19,468,10,171
533,active-interquartile,glm,22,468,10,168
533,active-semigreedy,glm,15,468,3,175
533,active-greedy,glm,27,468,9,163
533,active-prob,glm,18,468,2,172
533,random,tree,16,468,0,174
533,greedy,tree,10,468,1,180
533,prob,tree,16,468,8,174
533,prob-sq,tree,24,468,7,166
533,active,tree,10,468,0,180
533,active-interquartile,tree,19,468,0,171
533,active-semigreedy,tree,18,468,0,172
533,active-greedy,tree,11,468,7,179
533,active-prob,tree,21,468,1,169
534,random,glm,24,468,18,166
534,greedy,glm,70,468,0,120
534,prob,glm,18,468,22,172
534,prob-sq,glm,25,468,25,165
534,active,glm,26,468,16,164
534,active-interquartile,glm,22,468,20,168
534,active-semigreedy,glm,14,468,16,176
534,active-greedy,glm,65,408,7,125
534,active-prob,glm,19,468,18,171
534,random,tree,17,468,38,173
534,greedy,tree,36,468,0,154
534,prob,tree,40,468,27,150
534,prob-sq,tree,54,468,12,136
534,active,tree,17,468,10,173
534,active-interquartile,tree,16,468,39,174
534,active-semigreedy,tree,14,468,23,176
534,active-greedy,tree,24,437,22,166
534,active-prob,tree,34,468,6,156
535,random,glm,16,468,13,174
535,greedy,glm,32,468,4,158
535,prob,glm,21,468,12,169
535,prob-sq,glm,24,468,14,166
535,active,glm,27,468,9,163
535,active-interquartile,glm,24,468,9,166
535,active-semigreedy,glm,17,468,15,173
535,active-greedy,glm,28,468,10,162
535,active-prob,glm,20,468,9,170
535,random,tree,19,468,0,171
535,greedy,tree,13,468,0,177
535,prob,tree,26,468,8,164
535,prob-sq,tree,21,468,8,169
535,active,tree,11,468,0,179
535,active-interquartile,tree,23,468,0,167
535,active-semigreedy,tree,22,468,3,168
535,active-greedy,tree,11,468,6,179
535,active-prob,tree,27,468,1,163
536,random,glm,20,468,32,170
536,greedy,glm,68,468,5,122
536,prob,glm,24,468,30,166
536,prob-sq,glm,31,468,28,159
536,active,glm,21,468,33,169
536,active-interquartile,glm,17,468,29,173
536,active-semigreedy,glm,15,468,35,175
536,active-greedy,glm,61,413,7,129
536,active-prob,glm,22,468,33,168
536,random,tree,18,468,0,172
536,greedy,tree,17,468,5,173
536,prob,tree,24,468,15,166
536,prob-sq,tree,40,468,13,150
536,active,tree,11,468,28,179
536,active-interquartile,tree,24,468,29,166
536,active-semigreedy,tree,19,468,0,171
536,active-greedy,tree,22,439,4,168
536,active-prob,tree,22,468,0,168
537,random,glm,17,468,32,173
537,greedy,glm,62,468,7,128
537,prob,glm,28,468,29,162
537,prob-sq,glm,27,468,27,163
537,active,glm,18,468,35,172
537,active-interquartile,glm,20,468,27,170
537,active-semigreedy,glm,17,468,35,173
537,active-greedy,glm,58,460,8,132
537,active-prob,glm,20,468,34,170
537,random,tree,18,468,0,172
537,greedy,tree,11,468,11,179
537,prob,tree,23,468,10,167
537,prob-sq,tree,30,468,12,160
537,active,tree,11,468,0,179
537,active-interquartile,tree,16,468,0,174
537,active-semigreedy,tree,18,468,6,172
537,active-greedy,tree,11,464,0,179
537,active-prob,tree,21,468,1,169
538,random,glm,15,468,7,175
538,greedy,glm,25,468,10,165
538,prob,glm,18,468,9,172
538,prob-sq,glm,15,468,8,175
538,active,glm,17,468,10,173
538,active-interquartile,glm,19,468,6,171
538,active-semigreedy,glm,15,468,7,175
538,active-greedy,glm,26,468,10,164
538,active-prob,glm,15,468,6,175
538,random,tree,17,468,0,173
538,greedy,tree,10,468,3,180
538,prob,tree,20,468,1,170
538,prob-sq,tree,16,468,3,174
538,active,tree,10,468,0,180
538,active-interquartile,tree,19,468,0,171
538,active-semigreedy,tree,19,468,1,171
538,active-greedy,tree,10,468,0,180
538,active-prob,tree,24,468,1,166
539,random,glm,24,468,3,166
539,greedy,glm,19,468,6,171
539,prob,glm,20,468,3,170
539,prob-sq,glm,25,468,1,165
539,active,glm,19,468,3,171
539,active-interquartile,glm,17,468,3,173
539,active-semigreedy,glm,17,468,3,173
539,active-greedy,glm,13,468,6,177
539,active-prob,glm,26,468,3,164
539,random,tree,18,468,3,172
539,greedy,tree,10,468,7,180
539,prob,tree,22,468,2,168
539,prob-sq,tree,22,468,9,168
539,active,tree,11,468,0,179
539,active-interquartile,tree,20,468,2,170
539,active-semigreedy,tree,21,468,0,169
539,active-greedy,tree,10,468,0,180
539,active-prob,tree,19,468,0,171
540,random,glm,20,468,14,170
540,greedy,glm,44,468,0,146
540,prob,glm,23,468,11,167
540,prob-sq,glm,21,468,13,169
540,active,glm,22,468,20,168
540,active-interquartile,glm,19,468,13,171
540,active-semigreedy,glm,16,468,13,174
540,active-greedy,glm,43,380,1,147
540,active-prob,glm,18,468,14,172
540,random,tree,20,468,7,170
540,greedy,tree,30,468,0,160
540,prob,tree,30,468,27,160
540,prob-sq,tree,35,468,20,155
540,active,tree,23,468,10,167
540,active-interquartile,tree,23,468,21,167
540,active-semigreedy,tree,27,468,16,163
540,active-greedy,tree,31,385,0,159
540,active-prob,tree,26,468,18,164
541,random,glm,22,468,61,168
541,greedy,glm,89,468,3,101
541,prob,glm,24,468,61,166
541,prob-sq,glm,38,468,51,152
541,active,glm,16,468,69,174
541,active-interquartile,glm,16,468,68,174
541,active-semigreedy,glm,17,468,48,173
541,active-greedy,glm,85,348,4,105
541,active-prob,glm,18,468,58,172
541,random,tree,18,468,54,172
541,greedy,tree,65,468,0,125
541,prob,tree,33,468,54,157
541,prob-sq,tree,59,468,17,131
541,active,tree,14,468,55,176
541,active-interquartile,tree,18,468,6,172
541,active-semigreedy,tree,17,468,61,173
541,active-greedy,tree,65,329,0,125
541,active-prob,tree,24,468,52,166
542,random,glm,30,468,2,160
542,greedy,glm,11,468,12,179
542,prob,glm,16,468,3,174
542,prob-sq,glm,18,468,3,172
542,active,glm,22,468,4,168
542,active-interquartile,glm,16,468,4,174
542,active-semigreedy,glm,24,468,4,166
542,active-greedy,glm,15,468,2,175
542,active-prob,glm,16,468,4,174
542,random,tree,17,468,2,173
542,greedy,tree,12,468,6,178
542,prob,tree,21,468,2,169
542,prob-sq,tree,19,468,2,171
542,active,tree,15,468,0,175
542,active-interquartile,tree,15,468,5,175
542,active-semigreedy,tree,16,468,0,174
542,active-greedy,tree,10,468,6,180
542,active-prob,tree,20,468,7,170
543,random,glm,19,468,2,171
543,greedy,glm,29,468,9,161
543,prob,glm,21,468,8,169
543,prob-sq,glm,24,468,4,166
543,active,glm,16,468,6,174
543,active-interquartile,glm,16,468,9,174
543,active-semigreedy,glm,14,468,4,176
543,active-greedy,glm,23,468,7,167
543,active-prob,glm,17,468,3,173
543,random,tree,17,468,12,173
543,greedy,tree,14,468,0,176
543,prob,tree,17,468,4,173
543,prob-sq,tree,18,468,1,172
543,active,tree,11,468,0,179
543,active-interquartile,tree,20,468,0,170
543,active-semigreedy,tree,19,468,3,171
543,active-greedy,tree,14,468,0,176
543,active-prob,tree,20,468,5,170
544,random,glm,20,468,35,170
544,greedy,glm,72,468,11,118
544,prob,glm,33,468,31,157
544,prob-sq,glm,39,468,31,151
544,active,glm,18,468,34,172
544,active-interquartile,glm,21,468,35,169
544,active-semigreedy,glm,13,468,34,177
544,active-greedy,glm,68,424,11,122
544,active-prob,glm,20,468,37,170
544,random,tree,20,468,0,170
544,greedy,tree,25,468,0,165
544,prob,tree,35,468,26,155
544,prob-sq,tree,44,468,22,146
544,active,tree,11,468,13,179
544,active-interquartile,tree,17,468,0,173
544,active-semigreedy,tree,19,468,25,171
544,active-greedy,tree,22,440,0,168
544,active-prob,tree,36,468,19,154
545,random,glm,16,468,38,174
545,greedy,glm,66,468,8,124
545,prob,glm,24,468,33,166
545,prob-sq,glm,23,468,37,167
545,active,glm,21,468,36,169
545,active-interquartile,glm,19,468,38,171
545,active-semigreedy,glm,18,468,18,172
545,active-greedy,glm,62,399,6,128
545,active-prob,glm,17,468,37,173
545,random,tree,21,468,21,169
545,greedy,tree,23,468,0,167
545,prob,tree,32,468,0,158
545,prob-sq,tree,26,468,12,164
545,active,tree,10,468,0,180
545,active-interquartile,tree,16,468,0,174
545,active-semigreedy,tree,19,468,26,171
545,active-greedy,tree,27,436,1,163
545,active-prob,tree,22,468,15,168
546,random,glm,20,468,9,170
546,greedy,glm,27,468,7,163
546,prob,glm,19,468,6,171
546,prob-sq,glm,18,468,11,172
546,active,glm,17,468,2,173
546,active-interquartile,glm,19,468,2,171
546,active-semigreedy,glm,21,468,9,169
546,active-greedy,glm,26,468,5,164
546,active-prob,glm,21,468,2,169
546,random,tree,26,468,1,164
546,greedy,tree,14,468,3,176
546,prob,tree,20,468,2,170
546,prob-sq,tree,28,468,6,162
546,active,tree,11,468,0,179
546,active-interquartile,tree,20,468,0,170
546,active-semigreedy,tree,29,468,0,161
546,active-greedy,tree,11,468,2,179
546,active-prob,tree,19,468,8,171
547,random,glm,14,468,8,176
547,greedy,glm,23,468,7,167
547,prob,glm,20,468,6,170
547,prob-sq,glm,19,468,8,171
547,active,glm,20,468,8,170
547,active-interquartile,glm,13,468,5,177
547,active-semigreedy,glm,17,468,9,173
547,active-greedy,glm,20,468,8,170
547,active-prob,glm,21,468,9,169
547,random,tree,15,468,0,175
547,greedy,tree,10,468,4,180
547,prob,tree,22,468,6,168
547,prob-sq,tree,20,468,4,170
547,active,tree,10,468,0,180
547,active-interquartile,tree,15,468,0,175
547,active-semigreedy,tree,14,468,0,176
547,active-greedy,tree,12,468,0,178
547,active-prob,tree,20,468,5,170
548,random,glm,18,468,6,172
548,greedy,glm,44,468,6,146
548,prob,glm,18,468,10,172
548,prob-sq,glm,20,468,4,170
548,active,glm,20,468,6,170
548,active-interquartile,glm,23,468,7,167
548,active-semigreedy,glm,15,468,11,175
548,active-greedy,glm,26,468,4,164
548,active-prob,glm,25,468,5,165
548,random,tree,17,468,2,173
548,greedy,tree,10,468,3,180
548,prob,tree,19,468,8,171
548,prob-sq,tree,16,468,6,174
548,active,tree,14,468,0,176
548,active-interquartile,tree,16,468,0,174
548,active-semigreedy,tree,15,468,0,175
548,active-greedy,tree,10,464,0,180
548,active-prob,tree,16,468,2,174
549,random,glm,17,468,11,173
549,greedy,glm,27,468,5,163
549,prob,glm,22,468,2,168
549,prob-sq,glm,22,468,7,168
549,active,glm,15,468,9,175
549,active-interquartile,glm,17,468,7,173
549,active-semigreedy,glm,19,468,8,171
549,active-greedy,glm,22,468,8,168
549,active-prob,glm,20,468,9,170
549,random,tree,14,468,6,176
549,greedy,tree,13,468,0,177
549,prob,tree,19,468,3,171
549,prob-sq,tree,18,468,5,172
549,active,tree,10,468,5,180
549,active-interquartile,tree,21,468,1,169
549,active-semigreedy,tree,23,468,1,167
549,active-greedy,tree,11,453,6,179
549,active-prob,tree,14,468,8,176
550,random,glm,20,468,25,170
550,greedy,glm,54,468,5,136
550,prob,glm,14,468,24,176
550,prob-sq,glm,21,468,24,169
550,active,glm,17,468,24,173
550,active-interquartile,glm,23,468,23,167
550,active-semigreedy,glm,18,468,24,172
550,active-greedy,glm,53,436,7,137
550,active-prob,glm,18,468,24,172
550,random,tree,18,468,3,172
550,greedy,tree,19,468,6,171
550,prob,tree,34,468,10,156
550,prob-sq,tree,29,468,6,161
550,active,tree,17,468,4,173
550,active-interquartile,tree,22,468,0,168
550,active-semigreedy,tree,18,468,3,172
550,active-greedy,tree,20,444,4,170
550,active-prob,tree,27,468,7,163
551,random,glm,16,468,25,174
551,greedy,glm,58,468,4,132
551,prob,glm,23,468,22,167
551,prob-sq,glm,24,468,29,166
551,active,glm,23,468,25,167
551,active-interquartile,glm,18,468,23,172
551,active-semigreedy,glm,15,468,27,175
551,active-greedy,glm,53,468,13,137
551,active-prob,glm,19,468,23,171
551,random,tree,19,468,0,171
551,greedy,tree,11,468,8,179
551,prob,tree,28,468,9,162
551,prob-sq,tree,33,468,1,157
551,active,tree,10,468,0,180
551,active-interquartile,tree,17,468,1,173
551,active-semigreedy,tree,21,468,4,169
551,active-greedy,tree,10,468,4,180
551,active-prob,tree,21,468,6,169
552,random,glm,23,468,9,167
552,greedy,glm,50,468,4,140
552,prob,glm,22,468,13,168
552,prob-sq,glm,32,468,11,158
552,active,glm,28,468,12,162
552,active-interquartile,glm,19,468,7,171
552,active-semigreedy,glm,13,468,7,177
552,active-greedy,glm,42,468,15,148
552,active-prob,glm,25,468,10,165
552,random,tree,14,468,2,176
552,greedy,tree,15,468,3,175
552,prob,tree,22,468,9,168
552,prob-sq,tree,22,468,9,168
552,active,tree,12,468,0,178
552,active-interquartile,tree,19,468,12,171
552,active-semigreedy,tree,19,468,16,171
552,active-greedy,tree,11,452,3,179
552,active-prob,tree,21,468,15,169
553,random,glm,14,468,13,176
553,greedy,glm,43,468,6,147
